id,Attack Vector,attackComplexity,confidentialityImpact,integrityImpact,availabilityImpact,baseScore,baseSeverity,exploitabilityScore,impactScore,year,AttackVectorNumeric,ConfidentialityImpactNumeric,IntegrityImpactNumeric,BaseSeverityNumeric,AvailabilityImpactNumeric,AttackVectorEncoded
CVE-2021-3692,NETWORK,LOW,LOW,NONE,NONE,5.3,MEDIUM,3.9,1.4,2021,0.0,2.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-36921,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-36926,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,2021,0.0,0.0,1.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-36927,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-36928,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-36929,LOCAL,LOW,HIGH,NONE,NONE,5.5,MEDIUM,1.8,3.6,2021,1.0,0.0,1.0,1.0,1.0,"(3,[1],[1.0])"
CVE-2021-36931,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-36932,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,2021,0.0,0.0,1.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-36933,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,2021,0.0,0.0,1.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-36936,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-36937,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-36938,LOCAL,LOW,HIGH,NONE,NONE,5.5,MEDIUM,1.8,3.6,2021,1.0,0.0,1.0,1.0,1.0,"(3,[1],[1.0])"
CVE-2021-3694,NETWORK,LOW,HIGH,HIGH,HIGH,9.6,CRITICAL,2.8,6.0,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-36940,NETWORK,LOW,NONE,LOW,NONE,4.3,MEDIUM,2.8,1.4,2021,0.0,1.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-36941,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-36942,NETWORK,LOW,NONE,LOW,NONE,5.3,MEDIUM,3.9,1.4,2021,0.0,1.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-36943,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-36945,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-36946,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-36947,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-36948,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-36949,ADJACENT NETWORK,HIGH,HIGH,HIGH,HIGH,7.1,HIGH,1.2,5.9,2021,2.0,0.0,0.0,0.0,0.0,"(3,[2],[1.0])"
CVE-2021-36950,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-36958,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-36981,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-36982,NETWORK,HIGH,HIGH,HIGH,HIGH,8.1,HIGH,2.2,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37028,LOCAL,LOW,HIGH,HIGH,HIGH,6.7,MEDIUM,0.8,5.9,2021,1.0,0.0,0.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-3707,LOCAL,LOW,NONE,HIGH,NONE,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,0.0,1.0,1.0,"(3,[1],[1.0])"
CVE-2021-3708,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-3713,PHYSICAL,LOW,HIGH,HIGH,HIGH,7.4,HIGH,0.7,6.0,2021,3.0,0.0,0.0,0.0,0.0,"(3,[],[])"
CVE-2021-37152,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37153,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37154,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37172,NETWORK,LOW,NONE,HIGH,NONE,7.5,HIGH,3.9,3.6,2021,0.0,1.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-37178,LOCAL,LOW,HIGH,NONE,NONE,5.5,MEDIUM,1.8,3.6,2021,1.0,0.0,1.0,1.0,1.0,"(3,[1],[1.0])"
CVE-2021-37179,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-37180,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-37211,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37212,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.8,2.5,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37213,NETWORK,LOW,LOW,NONE,NONE,4.3,MEDIUM,2.8,1.4,2021,0.0,2.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37215,NETWORK,LOW,NONE,LOW,NONE,4.3,MEDIUM,2.8,1.4,2021,0.0,1.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37222,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37231,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37232,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-3728,NETWORK,LOW,NONE,HIGH,NONE,6.5,MEDIUM,2.8,3.6,2021,0.0,1.0,0.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-3729,NETWORK,LOW,NONE,LOW,NONE,4.3,MEDIUM,2.8,1.4,2021,0.0,1.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-3730,NETWORK,LOW,NONE,HIGH,NONE,6.5,MEDIUM,2.8,3.6,2021,0.0,1.0,0.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37326,NETWORK,LOW,LOW,NONE,NONE,5.3,MEDIUM,3.9,1.4,2021,0.0,2.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37334,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-3734,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37343,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37344,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37345,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-37346,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37347,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-37348,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,2021,0.0,0.0,1.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-37349,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-37350,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37351,NETWORK,LOW,LOW,NONE,NONE,5.3,MEDIUM,3.9,1.4,2021,0.0,2.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37352,NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37353,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37366,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37388,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37389,NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37390,NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37391,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37416,NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37417,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37421,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37425,NETWORK,LOW,HIGH,NONE,HIGH,9.1,CRITICAL,3.9,5.2,2021,0.0,0.0,1.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-3749,NETWORK,LOW,NONE,NONE,HIGH,7.5,HIGH,3.9,3.6,2021,0.0,1.0,1.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37538,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37540,NETWORK,LOW,LOW,LOW,NONE,6.5,MEDIUM,3.9,2.5,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37541,NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37542,NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37543,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37544,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37545,NETWORK,LOW,NONE,HIGH,NONE,7.5,HIGH,3.9,3.6,2021,0.0,1.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-37546,NETWORK,LOW,LOW,NONE,NONE,5.3,MEDIUM,3.9,1.4,2021,0.0,2.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37547,NETWORK,LOW,NONE,LOW,NONE,5.3,MEDIUM,3.9,1.4,2021,0.0,1.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37548,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,2021,0.0,0.0,1.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-37549,NETWORK,LOW,HIGH,HIGH,NONE,9.1,CRITICAL,3.9,5.2,2021,0.0,0.0,0.0,2.0,1.0,"(3,[0],[1.0])"
CVE-2021-37550,NETWORK,LOW,NONE,HIGH,NONE,7.5,HIGH,3.9,3.6,2021,0.0,1.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-37551,NETWORK,LOW,LOW,NONE,NONE,5.3,MEDIUM,3.9,1.4,2021,0.0,2.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37552,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37553,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,2021,0.0,0.0,1.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-37554,NETWORK,LOW,LOW,NONE,NONE,4.3,MEDIUM,2.8,1.4,2021,0.0,2.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37586,NETWORK,LOW,HIGH,NONE,NONE,4.9,MEDIUM,1.2,3.6,2021,0.0,0.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37597,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37598,NETWORK,LOW,LOW,NONE,NONE,5.3,MEDIUM,3.9,1.4,2021,0.0,2.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37599,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37604,NETWORK,LOW,NONE,HIGH,NONE,7.5,HIGH,3.9,3.6,2021,0.0,1.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-37605,NETWORK,LOW,NONE,HIGH,NONE,7.5,HIGH,3.9,3.6,2021,0.0,1.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-37608,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37614,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37615,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37616,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37618,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37619,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37620,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37621,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37622,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37623,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37625,NETWORK,LOW,NONE,NONE,HIGH,7.5,HIGH,3.9,3.6,2021,0.0,1.0,1.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37626,NETWORK,LOW,HIGH,HIGH,HIGH,7.2,HIGH,1.2,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37627,NETWORK,LOW,HIGH,HIGH,HIGH,7.2,HIGH,1.2,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37635,LOCAL,LOW,HIGH,NONE,HIGH,7.1,HIGH,1.8,5.2,2021,1.0,0.0,1.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-37675,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37680,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37683,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37684,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37688,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37691,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-37693,NETWORK,LOW,NONE,HIGH,NONE,7.5,HIGH,3.9,3.6,2021,0.0,1.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-37694,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-37695,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37696,NETWORK,LOW,HIGH,NONE,NONE,6.5,MEDIUM,2.8,3.6,2021,0.0,0.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37697,NETWORK,LOW,HIGH,NONE,NONE,6.5,MEDIUM,2.8,3.6,2021,0.0,0.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37702,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37707,NETWORK,LOW,NONE,HIGH,NONE,7.5,HIGH,3.9,3.6,2021,0.0,1.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-37708,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37709,NETWORK,LOW,HIGH,NONE,NONE,6.5,MEDIUM,2.8,3.6,2021,0.0,0.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37710,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37711,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2021,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37714,NETWORK,LOW,NONE,NONE,HIGH,7.5,HIGH,3.9,3.6,2021,0.0,1.0,1.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2021-37715,NETWORK,LOW,LOW,LOW,NONE,4.8,MEDIUM,1.7,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37749,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-37750,NETWORK,LOW,NONE,NONE,HIGH,6.5,MEDIUM,2.8,3.6,2021,0.0,1.0,1.0,1.0,0.0,"(3,[0],[1.0])"
CVE-2021-37788,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.8,2.5,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-37841,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-37859,NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-38085,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-38086,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-38087,NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-38088,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-38095,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,2021,0.0,0.0,1.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-38111,ADJACENT NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2021,2.0,0.0,0.0,0.0,0.0,"(3,[2],[1.0])"
CVE-2021-38113,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-38114,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2021,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2021-38115,NETWORK,LOW,NONE,NONE,HIGH,6.5,MEDIUM,2.8,3.6,2021,0.0,1.0,1.0,1.0,0.0,"(3,[0],[1.0])"
CVE-2021-38136,NETWORK,LOW,HIGH,NONE,NONE,6.5,MEDIUM,2.8,3.6,2021,0.0,0.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-38137,NETWORK,LOW,HIGH,HIGH,NONE,8.1,HIGH,2.8,5.2,2021,0.0,0.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-38140,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-38143,NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-38144,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-38145,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-38148,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-38149,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-38151,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-38152,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-38154,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,2021,0.0,0.0,1.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2021-38157,NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2021,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2021-38159,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2021,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2021-38160,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2021,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2021-38165,NETWORK,HIGH,HIGH,NONE,NONE,5.3,MEDIUM,1.6,3.6,2021,0.0,0.0,1.0,1.0,1.0,"(3,[0],[1.0])"
